ticket;resposta_NPS;grupo_NPS;Nota_ConhecimentoAgente;Nota_Solucao;Nota_TempoRetorno;Nota_Facilidade;Nota_Satisfacao;cliente
20319368;9;promotor;NULL;NULL;NULL;NULL;NULL;TEZAP4
21405137;10;promotor;10;10;10;10;10;TFBXNQ
21211576;10;promotor;10;10;10;10;10;TB4671
22061909;10;promotor;10;10;10;10;10;TDC1GA
20892913;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCWWX
19811535;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCYP5
22104823;10;promotor;10;10;10;10;10;TCBHV8
22787146;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBKUE
21495788;10;promotor;NULL;NULL;NULL;NULL;NULL;TFD813
19684324;8;passivo;9;10;7;8;7;T45525
19950436;10;promotor;NULL;NULL;NULL;NULL;NULL;TEXKLJ
19606247;10;promotor;10;10;10;10;10;T73839
19690730;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDEXX
21782204;10;promotor;10;10;10;10;10;TFBMMJ
21539337;9;promotor;10;10;9;10;10;T50149
22102169;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCFNQ
21148354;10;promotor;10;10;10;10;10;TFBKHT
22121028;10;promotor;10;10;10;10;10;TFDURJ
22187547;10;promotor;10;10;10;10;10;T57157
21549797;10;promotor;10;10;10;10;10;TFDDRU
21606526;10;promotor;10;10;10;10;10;TEZET6
21610038;9;promotor;9;9;9;9;9;T35094
19918314;10;promotor;NULL;NULL;NULL;NULL;NULL;T58720
22851089;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDGK2
22727691;10;promotor;10;10;10;10;10;TA2800
22669782;10;promotor;10;10;10;10;10;T14622
20060680;10;promotor;NULL;NULL;NULL;NULL;NULL;T21326
19451582;10;promotor;10;10;10;10;10;TFCJUX
20962522;10;promotor;10;10;10;10;10;T73839
20502961;10;promotor;10;10;10;10;10;TFDQUZ
21382023;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCX53
19682894;9;promotor;9;9;9;9;9;TFCVVU
21906012;8;passivo;NULL;NULL;NULL;NULL;NULL;T94426
20620002;10;promotor;10;10;10;10;10;T84301
20111503;10;promotor;9;8;7;8;9;TFDAMP
22843724;10;promotor;10;10;10;9;9;TFEDWZ
21603540;10;promotor;10;10;10;10;10;TEZI93
21890183;9;promotor;NULL;NULL;NULL;NULL;NULL;T78391
22553336;10;promotor;10;10;10;10;10;TFDJLF
19587116;10;promotor;10;10;10;10;10;TEZUNZ
22746426;10;promotor;10;10;10;10;10;T45963
19314717;10;promotor;10;10;10;10;10;T03062
22105163;10;promotor;10;10;10;10;10;TFCAI9
20534799;10;promotor;10;10;10;10;10;TFDPXM
22159610;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZAUP
19375625;10;promotor;NULL;NULL;NULL;NULL;NULL;T12953
21958377;9;promotor;9;10;9;10;9;TDC01Q
19016085;8;passivo;8;8;8;8;8;T56320
20452709;10;promotor;10;10;10;10;10;TFDDMP
22464234;10;promotor;10;10;10;10;10;T08886
22315453;8;passivo;8;6;8;8;8;TEZATG
21705284;8;passivo;NULL;NULL;NULL;NULL;NULL;T42060
20066713;10;promotor;10;10;10;10;10;T61925
20832845;5;detrator;10;10;10;10;10;T45356
21525209;10;promotor;10;10;10;10;10;T01104
20961909;8;passivo;NULL;NULL;NULL;NULL;NULL;TEZHDF
22074273;10;promotor;10;10;10;8;10;TFDTMF
22263313;10;promotor;10;10;10;10;10;T32108
19699752;10;promotor;10;10;10;10;10;TB0458
21497281;10;promotor;10;10;10;10;10;T84301
21929571;10;promotor;NULL;NULL;NULL;NULL;NULL;TB1015
20925119;5;detrator;5;5;5;2;5;TEZHM6
22848033;10;promotor;10;10;10;10;10;T11727
21905640;10;promotor;10;10;10;10;10;TFCHIL
21568627;9;promotor;9;9;9;9;9;T07800
19739340;10;promotor;10;10;10;9;10;TA2800
20556516;10;promotor;10;10;10;10;10;T74657
19239680;10;promotor;NULL;NULL;NULL;NULL;NULL;T45963
22758464;7;passivo;NULL;NULL;NULL;NULL;NULL;T37248
21517686;10;promotor;10;10;10;10;10;TCBANZ
19965330;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCZG2
21143125;10;promotor;NULL;NULL;NULL;NULL;NULL;TB3507
21037460;10;promotor;NULL;NULL;NULL;NULL;NULL;TDC0IN
19188569;10;promotor;10;9;9;9;4;TFCSFC
19236138;3;detrator;3;0;10;3;0;TEZHCV
22659612;8;passivo;8;8;8;8;8;TFDOT9
21084021;10;promotor;10;10;10;10;10;TEVNZF
21304489;8;passivo;10;10;9;9;9;TEZJ32
19216936;10;promotor;10;10;10;10;10;TB1101
22982260;10;promotor;10;10;10;10;10;T03752
21634943;7;passivo;9;9;9;9;9;TEZJ23
22044672;10;promotor;10;10;10;10;10;T30884
19592001;10;promotor;10;10;10;10;10;T78206
22935810;10;promotor;10;10;10;10;10;T12690
20121349;10;promotor;10;10;10;10;10;TFCPYM
19112181;0;detrator;0;0;0;0;0;TFCMI7
20933006;10;promotor;10;10;10;10;10;TA0719
22359027;10;promotor;10;10;10;10;10;T26272
19010987;0;detrator;0;0;0;0;0;TFCYI5
22281099;10;promotor;10;10;10;10;10;T40020
19583752;9;promotor;NULL;NULL;NULL;NULL;NULL;T58228
20808998;10;promotor;10;10;10;10;10;TEZKIY
21838241;10;promotor;10;10;10;10;10;TEZLFN
21943915;9;promotor;9;9;9;9;9;T27008
21697600;10;promotor;10;10;10;10;10;T50142
19944271;10;promotor;10;10;10;10;10;TEZNIQ
21193393;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCRF0
20285323;10;promotor;NULL;NULL;NULL;NULL;NULL;T14081
19338396;9;promotor;7;9;6;9;6;T53366
22144160;10;promotor;10;10;10;10;10;TFDUJD
21704946;10;promotor;10;10;10;10;10;TFCLHU
19626259;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCNRP
19077994;0;detrator;0;0;0;0;0;TEXPSQ
22394815;9;promotor;9;9;9;6;9;T47526
21346050;10;promotor;10;10;10;10;10;T60311
21919928;9;promotor;NULL;NULL;NULL;NULL;NULL;TEZEYE
22337559;10;promotor;10;10;10;10;10;TFCDUN
22033728;10;promotor;10;10;10;10;10;TAAQPD
19090092;10;promotor;10;10;10;10;10;T04398
21109474;10;promotor;10;10;10;10;10;T78206
19075976;10;promotor;10;10;10;10;10;T76590
18887568;0;detrator;NULL;NULL;NULL;NULL;NULL;TEZDR4
22300802;9;promotor;9;9;9;9;9;T76806
19970486;10;promotor;NULL;NULL;NULL;NULL;NULL;T06638
20855215;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCXNU
21578295;10;promotor;10;10;10;10;10;TEZNGU
21139318;8;passivo;8;1;9;0;0;TFDGGS
19518901;10;promotor;10;10;10;6;10;TFBTO8
22138529;10;promotor;9;9;9;9;9;TFDQJS
21119723;10;promotor;NULL;NULL;NULL;NULL;NULL;TB1197
21107199;9;promotor;8;9;10;9;9;TDC04J
20341276;10;promotor;10;10;10;10;10;TFCXB4
21593146;10;promotor;10;10;10;10;10;TEZSOI
22719448;10;promotor;10;10;10;10;10;TFDDBG
22812974;10;promotor;10;10;10;10;10;TFCVN8
20987542;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDMP7
20190946;8;passivo;NULL;NULL;NULL;NULL;NULL;T39793
20447698;10;promotor;10;10;10;10;10;TEZKKU
21092252;7;passivo;7;5;3;4;4;T57253
20577500;10;promotor;10;10;10;10;10;TB4453
22451583;8;passivo;8;8;8;8;8;T05353
19454370;10;promotor;10;10;9;9;10;TFBMMJ
19971251;10;promotor;10;10;10;10;10;TEZET6
21321648;10;promotor;NULL;NULL;NULL;NULL;NULL;T35673
20284783;7;passivo;8;8;7;8;7;TDC01Q
22702867;5;detrator;NULL;NULL;NULL;NULL;NULL;T17271
22877511;10;promotor;10;10;10;10;10;T98879
21504410;10;promotor;10;10;5;10;10;T39943
20720953;10;promotor;NULL;NULL;NULL;NULL;NULL;T84290
19153114;8;passivo;9;8;6;7;7;TFCPR8
20682243;5;detrator;NULL;NULL;NULL;NULL;NULL;TFBO51
19867461;9;promotor;NULL;NULL;NULL;NULL;NULL;TEZBN5
22352845;8;passivo;10;10;10;10;10;T46506
21984541;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBRNO
21102549;10;promotor;10;10;10;10;10;TEZH10
20610036;10;promotor;10;10;10;10;10;T37248
22567388;10;promotor;10;10;10;10;10;T53161
20246606;10;promotor;10;10;10;10;10;T73851
22231898;10;promotor;10;10;10;10;10;T79935
22311774;10;promotor;10;10;10;10;10;TAABP6
22263606;10;promotor;10;10;10;10;10;T05691
19007499;10;promotor;10;10;10;10;10;TEYSWS
21158850;10;promotor;10;10;10;10;10;TFBK96
20207054;10;promotor;10;10;10;10;10;T30884
18882903;10;promotor;NULL;NULL;NULL;NULL;NULL;T60502
22548289;7;passivo;NULL;NULL;NULL;NULL;NULL;T10219
20343403;10;promotor;10;10;10;10;10;T16451
20156277;10;promotor;10;10;10;10;10;TFDEES
22449408;10;promotor;9;10;10;9;10;T09428
21213597;5;detrator;NULL;NULL;NULL;NULL;NULL;TFBLZR
20552767;10;promotor;10;10;9;10;10;TFBZGS
19732683;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCNZA
20125917;10;promotor;10;10;10;10;10;T12377
18948316;10;promotor;10;10;10;10;10;TB0548
18986797;10;promotor;10;10;10;10;10;TFDF76
21713575;10;promotor;NULL;NULL;NULL;NULL;NULL;TDC01Z
22902743;10;promotor;10;10;10;10;10;TB4327
19948628;10;promotor;10;10;10;10;9;TEZKIR
20658578;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBZGV
21002558;10;promotor;10;10;10;10;10;T02282
19300259;9;promotor;9;9;9;9;9;T76806
19553454;10;promotor;10;10;10;10;10;TC7801
22446647;10;promotor;10;10;10;5;10;TAAJVL
22303202;10;promotor;9;9;9;10;9;TFDCEX
21262982;4;detrator;5;10;0;5;5;TFDGKQ
21408276;10;promotor;10;10;10;10;10;TFCAB2
21321888;8;passivo;9;9;6;9;9;T02725
21126216;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCRMK
22801504;10;promotor;10;10;10;10;10;T07800
21869388;10;promotor;10;10;10;10;10;TC7801
18966402;10;promotor;NULL;NULL;NULL;NULL;NULL;TB1823
19401137;10;promotor;10;10;10;10;10;TEXPRW
19145935;10;promotor;10;10;10;10;10;T05720
21217210;8;passivo;NULL;NULL;NULL;NULL;NULL;TDC1GA
22781370;10;promotor;10;10;10;10;10;T16411
22897208;10;promotor;10;10;10;10;10;T13017
19636746;10;promotor;10;10;10;10;10;TFCGOQ
19725964;10;promotor;10;10;10;10;10;TCAL80
22534570;10;promotor;10;10;10;10;10;TA0719
20438876;10;promotor;10;10;10;10;10;TEVNZF
22483591;10;promotor;10;10;10;10;10;T35463
22827172;10;promotor;10;10;10;10;10;T43739
22214417;10;promotor;10;10;10;10;10;TFBLKG
19862553;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCNRP
19014718;10;promotor;10;10;10;10;10;TEZNGU
19298504;10;promotor;10;10;10;10;10;T60458
20397352;7;passivo;7;7;7;7;7;TFDIRI
22994263;10;promotor;10;10;10;10;10;TFBWMA
20745899;9;promotor;9;9;9;9;9;TEXST8
18875974;10;promotor;10;10;10;10;10;TEZEYE
22507188;10;promotor;10;10;10;10;10;T46923
22201853;9;promotor;NULL;NULL;NULL;NULL;NULL;TEZN32
20819816;10;promotor;10;10;10;10;10;T73768
20834460;9;promotor;9;9;9;9;9;T06682
21281997;10;promotor;8;8;8;8;8;T12377
19312678;10;promotor;10;10;10;10;10;TFCAB2
18960605;8;passivo;NULL;NULL;NULL;NULL;NULL;TDC1NV
22165732;7;passivo;NULL;NULL;NULL;NULL;NULL;T04247
22664546;10;promotor;10;10;10;10;10;T10494
20197060;10;promotor;10;10;10;10;10;TDC01U
19210682;10;promotor;10;10;10;10;7;T03969
20427361;9;promotor;9;9;9;9;9;T35094
21168470;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBX19
19782063;10;promotor;10;10;10;10;10;TDC1J5
22460377;10;promotor;10;10;10;10;10;TCATXY
21758038;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCLMW
21452450;9;promotor;10;9;9;9;5;TEZH10
21081152;10;promotor;10;10;10;10;10;T80295
21702850;0;detrator;9;0;8;0;0;TFDGGS
21370956;10;promotor;10;10;10;10;10;TEWTZ9
22115267;9;promotor;NULL;NULL;NULL;NULL;NULL;T32065
21881909;10;promotor;NULL;NULL;NULL;NULL;NULL;TB1633
20762649;10;promotor;10;10;10;10;10;T14119
21220404;10;promotor;NULL;NULL;NULL;NULL;NULL;TEYVVB
19279643;10;promotor;10;10;10;10;10;TFCYO5
19179135;10;promotor;NULL;NULL;NULL;NULL;NULL;T09170
22115631;10;promotor;10;10;10;10;10;TFDRFV
22225602;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZMSN
19263103;10;promotor;10;10;10;10;10;TFCYO8
20390875;10;promotor;10;10;10;10;10;TDC1J5
20496523;10;promotor;10;10;10;10;10;TFBY63
20958439;10;promotor;10;10;10;10;10;T75344
22113328;8;passivo;8;8;8;8;8;T55622
22621125;10;promotor;10;10;10;10;10;T55117
21554554;10;promotor;10;10;10;10;10;TFDSN8
19936449;10;promotor;NULL;NULL;NULL;NULL;NULL;T23296
20260674;10;promotor;10;10;10;10;10;T15650
20229007;10;promotor;10;10;10;10;10;TFCGND
21352000;10;promotor;10;10;10;10;10;T00538
21830833;4;detrator;8;8;5;4;8;TDCG0P
18985825;9;promotor;NULL;NULL;NULL;NULL;NULL;TFCRKZ
21849725;9;promotor;NULL;NULL;NULL;NULL;NULL;TFDED0
21634340;10;promotor;10;10;10;10;10;T03372
22525062;10;promotor;10;10;10;10;10;TDC01Q
18954910;10;promotor;8;8;9;8;7;TEYYY6
20837700;7;passivo;NULL;NULL;NULL;NULL;NULL;T60625
19688905;10;promotor;10;10;10;10;10;T42367
19594743;10;promotor;10;10;10;10;10;T84301
19753691;10;promotor;9;10;10;10;10;TDC099
21674033;8;passivo;5;5;4;5;5;TFDAJ0
19474261;10;promotor;10;10;10;10;10;T45356
19211763;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZMJ3
19717368;10;promotor;10;10;10;10;10;TFCGND
21145557;10;promotor;10;10;10;10;10;TDC01O
20745875;10;promotor;10;10;10;10;10;TCBANZ
22587139;10;promotor;10;10;10;10;10;TEXKLA
22608622;10;promotor;7;7;8;8;10;TFCAO3
20211234;10;promotor;10;10;10;10;10;T24898
19533907;3;detrator;NULL;NULL;NULL;NULL;NULL;TFDEXX
21698541;10;promotor;10;10;10;10;10;TEZHBK
20068071;10;promotor;10;10;10;10;10;TFCUAA
20393776;9;promotor;9;9;9;9;9;T17446
22655313;10;promotor;10;10;10;10;10;TEZEM1
19692365;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCNRP
20639332;10;promotor;10;10;10;10;10;TEZJ32
19329025;10;promotor;10;10;10;10;10;T57320
19215541;10;promotor;10;10;10;10;10;T61431
19129370;10;promotor;10;10;10;10;10;T03644
22224854;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZMSN
19692375;10;promotor;NULL;NULL;NULL;NULL;NULL;TB3111
21667136;10;promotor;10;10;10;10;10;TFDRCN
19674794;10;promotor;10;10;10;10;10;TFDPFT
21091770;10;promotor;10;10;10;10;10;T26313
19645496;8;passivo;7;8;6;7;9;T44144
22605371;10;promotor;10;10;10;10;10;TFCAI9
21952953;9;promotor;9;9;9;9;9;TFD376
19926697;10;promotor;10;10;10;10;10;TFCRF0
20215526;2;detrator;NULL;NULL;NULL;NULL;NULL;T26902
20238311;10;promotor;10;10;10;10;10;TEZCO9
18982539;10;promotor;10;10;10;10;10;TFCZN5
21815251;10;promotor;NULL;NULL;NULL;NULL;NULL;T14081
18736254;2;detrator;3;2;1;1;1;T17094
21874391;3;detrator;5;5;5;5;5;TFCBDZ
21570491;10;promotor;10;10;10;10;10;TFCZP7
22893766;10;promotor;NULL;NULL;NULL;NULL;NULL;T07499
19128844;10;promotor;10;10;10;10;10;T12870
21354918;8;passivo;8;8;8;8;8;TFCKA4
20391329;10;promotor;10;10;10;10;10;TFCZG8
19934048;10;promotor;10;10;10;10;10;T53787
19298233;10;promotor;10;10;10;10;10;T61925
22431723;10;promotor;10;10;10;10;10;TEWROD
19616094;10;promotor;10;10;10;10;10;TFCRJ7
19604973;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCBLJ
21944133;10;promotor;10;10;10;10;10;TEZSOI
20233387;9;promotor;9;9;9;9;9;T14119
22346783;10;promotor;NULL;NULL;NULL;NULL;NULL;TFEBR4
22589901;10;promotor;NULL;NULL;NULL;NULL;NULL;T75344
22618410;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCWGK
19449008;5;detrator;NULL;NULL;NULL;NULL;NULL;T15854
19600227;10;promotor;10;10;10;10;10;T09502
22010955;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCHGI
21308477;10;promotor;10;10;10;10;9;T34593
20083219;10;promotor;NULL;NULL;NULL;NULL;NULL;TB0715
22879250;10;promotor;10;10;10;10;10;TDC01Z
20100915;10;promotor;10;10;10;10;10;TEZKFG
19140101;10;promotor;NULL;NULL;NULL;NULL;NULL;TFBYNZ
19476432;9;promotor;9;9;9;9;9;TFBYL3
19478423;10;promotor;10;10;10;10;10;TEZKIY
19946174;10;promotor;10;10;10;10;10;T09092
21862372;10;promotor;10;10;10;10;10;T53401
19796037;10;promotor;10;10;10;10;10;T24410
21789709;10;promotor;10;10;10;10;10;TB4400
21349958;10;promotor;10;10;10;10;10;TFCSI8
19141064;10;promotor;10;10;10;10;10;TFBWMA
20612692;10;promotor;10;10;10;10;10;TB4615
19608610;0;detrator;0;0;0;0;0;TFDF57
22483118;10;promotor;10;10;10;10;10;T31926
20623578;10;promotor;10;10;10;10;10;TFDFAP
21247883;10;promotor;NULL;NULL;NULL;NULL;NULL;T00151
20905004;10;promotor;10;10;10;10;10;TA2879
18968808;9;promotor;10;9;9;8;9;TDC099
19442072;9;promotor;9;10;9;5;7;T01205
19980262;0;detrator;5;0;7;0;0;T37391
21845308;6;detrator;8;6;6;6;6;TFCVVU
21891661;10;promotor;10;10;10;10;10;TFDOT9
23017778;4;detrator;NULL;NULL;NULL;NULL;NULL;TB0901
21347166;0;detrator;NULL;NULL;NULL;NULL;NULL;T52576
19487105;10;promotor;10;10;10;10;10;TFCHGI
21442787;0;detrator;NULL;NULL;NULL;NULL;NULL;TFBTO8
19933839;10;promotor;10;10;10;10;10;T60311
19544178;10;promotor;10;10;10;10;10;T45675
22209337;10;promotor;10;10;10;10;10;T15650
20036246;10;promotor;10;10;10;10;10;T74865
19970148;10;promotor;10;10;10;10;10;TFDCGT
21420566;10;promotor;10;10;10;10;10;T42559
19311308;1;detrator;1;1;1;1;1;T07396
21900468;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZLCP
22000474;10;promotor;10;10;10;10;10;T60517
19900211;10;promotor;7;0;0;0;0;T02984
20522971;10;promotor;10;10;10;10;10;TFDFQX
19971051;9;promotor;NULL;NULL;NULL;NULL;NULL;T02860
22482284;10;promotor;10;10;10;10;10;TEZJGS
19501360;10;promotor;10;10;10;10;10;TFDF96
20394908;10;promotor;10;10;10;10;9;T07602
22068386;10;promotor;10;10;10;8;10;T74657
20507979;10;promotor;NULL;NULL;NULL;NULL;NULL;T03062
21902665;10;promotor;10;10;10;10;10;T45259
19511641;10;promotor;10;10;10;10;8;TFBRC1
21113724;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDEDV
19074811;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCHMR
22551945;10;promotor;10;10;10;10;10;TA3294
20648093;10;promotor;10;10;10;10;10;TFDF96
21671853;9;promotor;9;9;9;9;9;T14119
19009915;10;promotor;10;10;10;10;10;T43739
20154339;0;detrator;NULL;NULL;NULL;NULL;NULL;TEZIW1
20814398;8;passivo;8;8;8;8;8;T59260
20412752;10;promotor;10;10;10;10;10;T59746
21870841;10;promotor;NULL;NULL;NULL;NULL;NULL;T11117
21086838;10;promotor;10;10;10;10;10;T35463
19022224;10;promotor;NULL;NULL;NULL;NULL;NULL;T15688
21131056;10;promotor;10;10;10;10;10;TEZNL0
20059274;10;promotor;10;10;10;10;10;T75794
19447315;10;promotor;10;10;10;10;10;TEZCO9
21065789;10;promotor;10;10;10;10;10;T74551
21754177;10;promotor;10;10;10;10;10;TFDQOE
22951414;0;detrator;NULL;NULL;NULL;NULL;NULL;TEXNB3
20214864;10;promotor;10;10;5;7;6;TFDNRT
19245831;5;detrator;NULL;NULL;NULL;NULL;NULL;T14744
19977427;10;promotor;10;10;10;10;10;T03415
22227500;10;promotor;10;10;10;10;10;TB0487
21251881;10;promotor;10;10;10;9;10;TFD975
20379778;10;promotor;NULL;NULL;NULL;NULL;NULL;T84117
22387759;10;promotor;10;10;7;9;10;TEZDO1
21083930;10;promotor;10;10;10;10;10;T45963
20455605;10;promotor;10;10;10;10;10;TEZGIV
21601313;10;promotor;10;10;10;10;10;TEZEGF
19813075;10;promotor;10;10;10;10;10;TFBKE0
22313490;10;promotor;10;10;10;10;10;TB0701
18877279;10;promotor;10;10;10;10;10;TEXSJH
22564499;10;promotor;10;10;10;10;10;TB3745
19794835;10;promotor;NULL;NULL;NULL;NULL;NULL;T01743
21283400;0;detrator;NULL;NULL;NULL;NULL;NULL;TFCRFY
22638451;10;promotor;10;10;10;10;10;TFCRX2
21316746;10;promotor;NULL;NULL;NULL;NULL;NULL;T50725
20209183;10;promotor;10;10;10;10;10;T57205
23038545;10;promotor;10;10;10;10;10;T09466
20917622;10;promotor;10;10;10;10;10;TEZEUQ
21638400;10;promotor;NULL;NULL;NULL;NULL;NULL;T42299
21407926;10;promotor;10;10;10;10;10;T12062
21400971;10;promotor;10;10;10;10;10;TFDCGT
19929482;9;promotor;NULL;NULL;NULL;NULL;NULL;TFDIRI
22496740;10;promotor;10;10;10;10;10;TFCTPS
19736817;8;passivo;10;4;8;7;7;TFDD98
21791126;10;promotor;10;10;10;10;10;T17094
20126594;10;promotor;10;10;10;10;10;T54053
20312100;10;promotor;10;10;10;10;10;TDC1IM
19326045;10;promotor;10;10;10;10;10;TEZKIY
19306367;10;promotor;10;10;10;10;10;T56307
21686073;10;promotor;10;10;10;10;10;T16646
21031082;10;promotor;NULL;NULL;NULL;NULL;NULL;T75306
19212153;10;promotor;10;10;10;10;10;T74756
21051635;9;promotor;NULL;NULL;NULL;NULL;NULL;TA3755
21398543;10;promotor;10;10;10;10;10;TFDCGT
19286587;10;promotor;10;10;10;10;10;TFBWZ2
21834909;10;promotor;10;10;10;10;10;T50149
21789136;10;promotor;10;10;10;10;10;T57253
22655666;9;promotor;9;9;8;8;9;TFDOCD
18992625;10;promotor;10;10;10;10;10;TB0930
19597142;2;detrator;NULL;NULL;NULL;NULL;NULL;TFDEXX
20178869;10;promotor;10;10;10;10;10;TEXNAM
22130649;8;passivo;10;8;8;8;8;TB1633
21438118;10;promotor;10;10;10;10;10;T60517
21185950;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCWI4
22649373;9;promotor;NULL;NULL;NULL;NULL;NULL;T43026
19416609;10;promotor;10;10;10;9;7;TEZOOL
19125868;9;promotor;NULL;NULL;NULL;NULL;NULL;TFCNRP
21906420;9;promotor;9;9;9;9;9;T56241
20614746;10;promotor;10;10;10;10;10;TB6503
22541015;8;passivo;10;10;9;10;10;TC7801
19211739;10;promotor;10;10;10;10;10;TFCNEE
22044562;10;promotor;10;10;10;10;10;T17891
18865413;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZFZ5
19274325;10;promotor;NULL;NULL;NULL;NULL;NULL;T14588
22568184;10;promotor;8;10;8;7;10;TFCFPB
20260325;10;promotor;10;10;10;10;10;TEZOOL
20535384;10;promotor;10;10;10;10;10;TFBMMJ
20561013;9;promotor;9;9;9;9;9;TFD975
21137148;10;promotor;10;10;10;10;10;TFBJWN
22483595;10;promotor;NULL;NULL;NULL;NULL;NULL;TEZI93
19035493;10;promotor;10;10;10;10;10;T09979
19965661;10;promotor;10;10;9;9;9;T35769
19050483;10;promotor;10;10;10;10;10;TEXNAM
19541938;10;promotor;10;10;10;10;10;TEZCXN
19799098;10;promotor;10;10;10;10;10;T30884
22006256;10;promotor;10;10;10;10;10;TFDKJV
20246290;10;promotor;10;10;10;10;10;TFDDIF
19336928;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDRPW
19807282;7;passivo;6;6;7;5;5;TFCDYY
19014625;10;promotor;10;10;10;10;10;T27008
21823708;6;detrator;NULL;NULL;NULL;NULL;NULL;TFDUMJ
20861493;9;promotor;NULL;NULL;NULL;NULL;NULL;T35094
21156522;10;promotor;10;10;10;10;10;TFDR02
20918727;10;promotor;10;10;10;10;10;T07684
19544368;0;detrator;0;0;0;0;0;TEZCYO
20360520;10;promotor;NULL;NULL;NULL;NULL;NULL;T14228
21960717;10;promotor;10;10;10;10;10;T80088
21538707;10;promotor;9;9;9;9;9;TB5735
22230359;10;promotor;10;9;10;9;10;T14081
20579802;10;promotor;8;10;10;10;10;TFDET7
20072300;10;promotor;10;10;10;10;10;T03062
21118527;10;promotor;10;10;10;10;10;TEZCO9
21812002;10;promotor;10;10;10;10;10;TB0487
19407998;10;promotor;10;10;10;10;10;TFDAJH
21131548;8;passivo;NULL;NULL;NULL;NULL;NULL;TFDJLF
21917611;10;promotor;NULL;NULL;NULL;NULL;NULL;T73755
20209316;10;promotor;10;10;10;10;10;T14744
21037906;9;promotor;9;9;9;9;9;T60311
22087655;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCP52
20577093;10;promotor;10;10;10;10;10;TFDDO0
22076308;10;promotor;10;10;10;10;10;TFDFR2
21401145;10;promotor;NULL;NULL;NULL;NULL;NULL;T12416
22678016;8;passivo;NULL;NULL;NULL;NULL;NULL;T45675
19415154;10;promotor;10;10;10;10;10;TDC01Z
19963737;10;promotor;10;10;7;8;7;TFDKKK
22538147;10;promotor;10;10;10;10;10;T26272
21089214;10;promotor;10;10;10;10;10;T48590
21218922;10;promotor;10;10;10;10;10;T62003
19850077;6;detrator;6;6;10;8;8;TFBKDW
21395798;10;promotor;NULL;NULL;NULL;NULL;NULL;TFDBSF
22536164;10;promotor;10;10;8;10;10;TFCX90
19586722;10;promotor;10;10;10;10;7;TAA669
20489037;10;promotor;10;10;10;10;10;TFBWMA
19841072;10;promotor;10;10;10;10;7;T50149
19546588;10;promotor;10;10;10;10;10;TEZFD6
20930186;10;promotor;10;10;10;10;10;TFDUQD
22658155;9;promotor;9;9;9;9;9;TEZFD6
20604078;10;promotor;10;10;10;10;10;T55699
21428938;1;detrator;NULL;NULL;NULL;NULL;NULL;T12395
20462916;6;detrator;5;5;5;5;5;T26272
21110921;10;promotor;10;10;10;10;10;TFDEL8
20377177;9;promotor;10;10;7;9;9;T17446
21413718;10;promotor;10;10;10;10;10;TEXVBP
19266012;10;promotor;10;10;10;10;10;TFBK21
20073056;10;promotor;10;10;10;10;10;TFCVQN
19472536;10;promotor;NULL;NULL;NULL;NULL;NULL;TFCM79
19720529;10;promotor;10;10;10;10;10;TEVNZF
22538209;10;promotor;10;10;3;5;2;TFD978
21953545;10;promotor;9;9;9;9;9;TFCRWT
22441165;10;promotor;10;10;10;10;10;T74551
20759047;10;promotor;10;10;9;10;9;T05512
19164558;4;detrator;NULL;NULL;NULL;NULL;NULL;TFDORH
21150809;10;promotor;10;10;10;10;10;TFCZ45
22807229;10;promotor;8;7;8;8;8;TFCPX1
20808801;7;passivo;8;7;2;2;7;TA3750
21179145;10;promotor;10;10;10;10;10;T34142
